session_id,session_date,variant,device,channel,route_type,flight_selected,checkout_started,booking_completed,booking_revenue
S012073,2026-05-01,Control,Desktop,Paid Search,Domestic,0,0,0,0
S012074,2026-05-02,Treatment,Mobile,Email,Domestic,0,0,0,0
S012075,2026-05-02,Control,Tablet,Paid Search,Domestic,1,1,0,0
S012076,2026-05-22,Treatment,Desktop,Organic Search,Domestic,1,1,0,0
S012077,2026-05-13,Control,Mobile,Direct,Domestic,0,0,0,0
S012078,2026-05-14,Treatment,Mobile,Paid Search,International,1,0,0,0
S012079,2026-05-01,Control,Desktop,Direct,International,0,0,0,0
S012080,2026-05-01,Treatment,Mobile,Direct,International,0,0,0,0
S012081,2026-05-03,Control,Desktop,Direct,Domestic,1,1,1,370.02
S012082,2026-05-17,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012083,2026-05-14,Control,Mobile,Direct,Domestic,0,0,0,0
S012084,2026-05-18,Treatment,Mobile,Organic Search,Caribbean,1,0,0,0
S012085,2026-05-23,Control,Mobile,Direct,Caribbean,1,1,0,0
S012086,2026-05-12,Treatment,Desktop,Organic Search,Caribbean,0,0,0,0
S012087,2026-05-17,Control,Desktop,Direct,Domestic,1,0,0,0
S012088,2026-05-27,Treatment,Mobile,Email,Domestic,1,1,0,0
S012089,2026-05-26,Control,Mobile,Paid Search,Domestic,1,1,0,0
S012090,2026-05-09,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S012091,2026-05-13,Control,Desktop,Organic Search,Domestic,1,1,1,179.73
S012092,2026-05-22,Treatment,Desktop,Email,Domestic,1,1,1,188.3
S012093,2026-05-20,Control,Desktop,Email,Caribbean,0,0,0,0
S012094,2026-05-09,Treatment,Desktop,Paid Search,Domestic,1,0,0,0
S012095,2026-05-01,Control,Mobile,Direct,Domestic,1,0,0,0
S012096,2026-05-16,Treatment,Mobile,Organic Search,International,1,1,0,0
S012097,2026-05-18,Control,Desktop,Paid Search,Domestic,1,1,0,0
S012098,2026-05-03,Treatment,Mobile,Email,Domestic,1,0,0,0
S012099,2026-05-01,Control,Desktop,Paid Search,Domestic,1,0,0,0
S012100,2026-05-03,Treatment,Desktop,Direct,Domestic,0,0,0,0
S012101,2026-05-19,Control,Mobile,Direct,Caribbean,1,1,0,0
S012102,2026-05-21,Treatment,Desktop,Direct,Caribbean,1,1,1,270.01
S012103,2026-05-24,Control,Mobile,Paid Search,Domestic,1,1,0,0
S012104,2026-05-16,Treatment,Desktop,Direct,Caribbean,1,0,0,0
S012105,2026-05-04,Control,Mobile,Paid Search,Domestic,1,0,0,0
S012106,2026-05-06,Treatment,Mobile,Email,Caribbean,1,1,0,0
S012107,2026-05-03,Control,Mobile,Paid Search,Domestic,1,1,0,0
S012108,2026-05-01,Treatment,Mobile,Paid Search,Domestic,1,1,0,0
S012109,2026-05-04,Control,Mobile,Organic Search,Domestic,1,1,1,147.86
S012110,2026-05-03,Treatment,Desktop,Paid Search,Domestic,1,0,0,0
S012111,2026-05-26,Control,Desktop,Direct,Domestic,0,0,0,0
S012112,2026-05-25,Treatment,Mobile,Direct,Caribbean,1,1,1,381.9
S012113,2026-05-21,Control,Desktop,Direct,Domestic,1,1,0,0
S012114,2026-05-16,Treatment,Mobile,Direct,Domestic,1,1,0,0
S012115,2026-05-21,Control,Mobile,Paid Search,Domestic,1,0,0,0
S012116,2026-05-25,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S012117,2026-05-28,Control,Mobile,Organic Search,Caribbean,1,1,0,0
S012118,2026-05-10,Treatment,Mobile,Paid Search,Domestic,1,1,1,329.08
S012119,2026-05-10,Control,Mobile,Email,Domestic,0,0,0,0
S012120,2026-05-09,Treatment,Mobile,Paid Search,Caribbean,1,0,0,0
S012121,2026-05-11,Control,Tablet,Paid Search,International,1,1,0,0
S012122,2026-05-10,Treatment,Mobile,Paid Search,International,0,0,0,0
S012123,2026-05-21,Control,Desktop,Direct,Caribbean,0,0,0,0
S012124,2026-05-15,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012125,2026-05-10,Control,Desktop,Organic Search,Domestic,1,1,0,0
S012126,2026-05-26,Treatment,Desktop,Paid Search,Domestic,1,1,1,305.58
S012127,2026-05-24,Control,Mobile,Direct,Domestic,0,0,0,0
S012128,2026-05-23,Treatment,Mobile,Paid Search,International,0,0,0,0
S012129,2026-05-27,Control,Desktop,Direct,Domestic,0,0,0,0
S012130,2026-05-06,Treatment,Mobile,Paid Search,Domestic,1,1,0,0
S012131,2026-05-07,Control,Mobile,Direct,Domestic,0,0,0,0
S012132,2026-05-02,Treatment,Desktop,Paid Search,Domestic,1,1,1,459.86
S012133,2026-05-07,Control,Desktop,Direct,Domestic,1,1,0,0
S012134,2026-05-27,Treatment,Mobile,Organic Search,Domestic,1,1,1,416.65
S012135,2026-05-16,Control,Desktop,Direct,Domestic,1,1,0,0
S012136,2026-05-03,Treatment,Mobile,Email,Caribbean,0,0,0,0
S012137,2026-05-22,Control,Desktop,Direct,Domestic,1,1,1,328.87
S012138,2026-05-11,Treatment,Desktop,Organic Search,International,1,1,1,248.27
S012139,2026-05-01,Control,Mobile,Direct,Domestic,1,1,1,221.88
S012140,2026-05-13,Treatment,Mobile,Organic Search,Caribbean,1,1,0,0
S012141,2026-05-03,Control,Mobile,Email,Caribbean,1,0,0,0
S012142,2026-05-21,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012143,2026-05-01,Control,Mobile,Email,Domestic,0,0,0,0
S012144,2026-05-05,Treatment,Mobile,Organic Search,Caribbean,1,1,1,411.24
S012145,2026-05-14,Control,Mobile,Direct,Domestic,0,0,0,0
S012146,2026-05-08,Treatment,Desktop,Paid Search,Domestic,1,0,0,0
S012147,2026-05-18,Control,Mobile,Paid Search,Domestic,1,1,0,0
S012148,2026-05-04,Treatment,Desktop,Direct,International,0,0,0,0
S012149,2026-05-03,Control,Mobile,Direct,Domestic,0,0,0,0
S012150,2026-05-19,Treatment,Mobile,Direct,International,0,0,0,0
S012151,2026-05-25,Control,Desktop,Paid Search,Domestic,0,0,0,0
S012152,2026-05-28,Treatment,Mobile,Paid Search,Caribbean,0,0,0,0
S012153,2026-05-13,Control,Mobile,Organic Search,International,1,1,1,490.81
S012154,2026-05-01,Treatment,Tablet,Organic Search,Domestic,1,1,0,0
S012155,2026-05-10,Control,Mobile,Direct,Caribbean,0,0,0,0
S012156,2026-05-26,Treatment,Tablet,Email,Domestic,0,0,0,0
S012157,2026-05-01,Control,Desktop,Direct,Caribbean,0,0,0,0
S012158,2026-05-08,Treatment,Desktop,Direct,International,1,0,0,0
S012159,2026-05-11,Control,Mobile,Direct,Domestic,1,0,0,0
S012160,2026-05-18,Treatment,Tablet,Direct,Domestic,1,0,0,0
S012161,2026-05-24,Control,Desktop,Paid Search,Domestic,0,0,0,0
S012162,2026-05-23,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012163,2026-05-19,Control,Desktop,Paid Search,Caribbean,0,0,0,0
S012164,2026-05-18,Treatment,Mobile,Organic Search,International,0,0,0,0
S012165,2026-05-06,Control,Mobile,Email,Caribbean,0,0,0,0
S012166,2026-05-08,Treatment,Mobile,Email,Domestic,1,0,0,0
S012167,2026-05-20,Control,Mobile,Direct,Domestic,1,0,0,0
S012168,2026-05-18,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S012169,2026-05-19,Control,Mobile,Direct,Caribbean,1,1,1,258.83
S012170,2026-05-15,Treatment,Mobile,Paid Search,Caribbean,1,1,0,0
S012171,2026-05-08,Control,Mobile,Paid Search,Caribbean,0,0,0,0
S012172,2026-05-22,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S012173,2026-05-17,Control,Tablet,Organic Search,Domestic,1,0,0,0
S012174,2026-05-13,Treatment,Desktop,Paid Search,International,1,0,0,0
S012175,2026-05-09,Control,Mobile,Paid Search,Domestic,1,0,0,0
S012176,2026-05-03,Treatment,Mobile,Organic Search,Caribbean,0,0,0,0
S012177,2026-05-01,Control,Mobile,Direct,Domestic,0,0,0,0
S012178,2026-05-24,Treatment,Desktop,Organic Search,Domestic,1,1,0,0
S012179,2026-05-23,Control,Mobile,Direct,Domestic,1,1,0,0
S012180,2026-05-04,Treatment,Mobile,Organic Search,International,0,0,0,0
S012181,2026-05-04,Control,Desktop,Direct,Domestic,1,0,0,0
S012182,2026-05-25,Treatment,Mobile,Paid Search,Domestic,1,1,0,0
S012183,2026-05-20,Control,Mobile,Paid Search,Domestic,1,0,0,0
S012184,2026-05-10,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012185,2026-05-25,Control,Mobile,Email,Caribbean,1,1,0,0
S012186,2026-05-04,Treatment,Desktop,Paid Search,Caribbean,0,0,0,0
S012187,2026-05-18,Control,Desktop,Direct,Domestic,1,1,0,0
S012188,2026-05-15,Treatment,Mobile,Direct,Caribbean,0,0,0,0
S012189,2026-05-13,Control,Desktop,Direct,Domestic,1,1,0,0
S012190,2026-05-20,Treatment,Mobile,Email,Caribbean,1,0,0,0
S012191,2026-05-08,Control,Tablet,Direct,Domestic,1,1,0,0
S012192,2026-05-05,Treatment,Mobile,Email,Domestic,1,1,1,435.04
S012193,2026-05-16,Control,Mobile,Direct,Caribbean,0,0,0,0
S012194,2026-05-02,Treatment,Mobile,Email,Caribbean,1,1,0,0
S012195,2026-05-18,Control,Mobile,Direct,Caribbean,1,1,0,0
S012196,2026-05-13,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S012197,2026-05-11,Control,Mobile,Organic Search,Domestic,1,1,1,419.25
S012198,2026-05-27,Treatment,Mobile,Direct,International,1,0,0,0
S012199,2026-05-26,Control,Desktop,Paid Search,Caribbean,0,0,0,0
S012200,2026-05-15,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S012201,2026-05-11,Control,Mobile,Direct,International,1,0,0,0
S012202,2026-05-27,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S012203,2026-05-06,Control,Desktop,Paid Search,International,1,1,1,203.12
S012204,2026-05-10,Treatment,Mobile,Paid Search,Domestic,1,1,0,0
S012205,2026-05-18,Control,Mobile,Direct,Domestic,1,1,1,418.03
S012206,2026-05-03,Treatment,Tablet,Paid Search,Domestic,0,0,0,0
S012207,2026-05-22,Control,Mobile,Organic Search,Caribbean,1,0,0,0
S012208,2026-05-26,Treatment,Tablet,Organic Search,Domestic,1,1,0,0
S012209,2026-05-22,Control,Mobile,Email,Caribbean,1,1,1,452.32
S012210,2026-05-14,Treatment,Mobile,Paid Search,Caribbean,0,0,0,0
S012211,2026-05-28,Control,Mobile,Direct,Caribbean,1,1,0,0
S012212,2026-05-14,Treatment,Desktop,Direct,International,1,0,0,0
S012213,2026-05-13,Control,Mobile,Direct,Domestic,0,0,0,0
S012214,2026-05-26,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012215,2026-05-17,Control,Mobile,Organic Search,Domestic,0,0,0,0
S012216,2026-05-04,Treatment,Mobile,Direct,Domestic,1,1,1,400.09
S012217,2026-05-10,Control,Mobile,Direct,Domestic,1,0,0,0
S012218,2026-05-06,Treatment,Desktop,Organic Search,Domestic,1,1,0,0
S012219,2026-05-09,Control,Mobile,Organic Search,Domestic,1,1,0,0
S012220,2026-05-25,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012221,2026-05-24,Control,Mobile,Direct,Domestic,1,0,0,0
S012222,2026-05-10,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012223,2026-05-27,Control,Desktop,Direct,Domestic,1,0,0,0
S012224,2026-05-22,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012225,2026-05-27,Control,Mobile,Organic Search,Domestic,1,1,0,0
S012226,2026-05-15,Treatment,Desktop,Direct,Domestic,1,0,0,0
S012227,2026-05-06,Control,Desktop,Direct,Domestic,0,0,0,0
S012228,2026-05-04,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S012229,2026-05-09,Control,Mobile,Direct,International,0,0,0,0
S012230,2026-05-04,Treatment,Desktop,Organic Search,Caribbean,0,0,0,0
S012231,2026-05-15,Control,Desktop,Direct,Domestic,0,0,0,0
S012232,2026-05-03,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S012233,2026-05-10,Control,Desktop,Organic Search,Caribbean,1,1,0,0
S012234,2026-05-26,Treatment,Desktop,Direct,Domestic,1,1,1,463.28
S012235,2026-05-15,Control,Desktop,Direct,Domestic,1,1,0,0
S012236,2026-05-23,Treatment,Desktop,Direct,Domestic,1,0,0,0
S012237,2026-05-11,Control,Desktop,Paid Search,Domestic,0,0,0,0
S012238,2026-05-15,Treatment,Desktop,Email,Domestic,1,1,0,0
S012239,2026-05-24,Control,Mobile,Organic Search,Domestic,1,1,0,0
S012240,2026-05-10,Treatment,Desktop,Organic Search,Domestic,1,0,0,0
S012241,2026-05-24,Control,Mobile,Direct,Domestic,0,0,0,0
S012242,2026-05-08,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S012243,2026-05-17,Control,Mobile,Organic Search,Domestic,1,0,0,0
S012244,2026-05-20,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012245,2026-05-05,Control,Mobile,Direct,Domestic,0,0,0,0
S012246,2026-05-10,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012247,2026-05-16,Control,Mobile,Direct,Domestic,0,0,0,0
S012248,2026-05-23,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012249,2026-05-22,Control,Mobile,Organic Search,Caribbean,0,0,0,0
S012250,2026-05-09,Treatment,Desktop,Organic Search,Domestic,1,1,1,416.28
S012251,2026-05-07,Control,Mobile,Paid Search,International,0,0,0,0
S012252,2026-05-03,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012253,2026-05-17,Control,Tablet,Direct,Domestic,0,0,0,0
S012254,2026-05-28,Treatment,Mobile,Email,Caribbean,0,0,0,0
S012255,2026-05-02,Control,Mobile,Direct,Domestic,0,0,0,0
S012256,2026-05-12,Treatment,Mobile,Organic Search,Domestic,1,1,1,294.76
S012257,2026-05-28,Control,Desktop,Direct,Domestic,1,0,0,0
S012258,2026-05-26,Treatment,Mobile,Direct,Domestic,1,1,1,214.35
S012259,2026-05-27,Control,Mobile,Direct,Domestic,0,0,0,0
S012260,2026-05-06,Treatment,Tablet,Email,Caribbean,0,0,0,0
S012261,2026-05-27,Control,Mobile,Direct,Caribbean,1,1,0,0
S012262,2026-05-16,Treatment,Desktop,Direct,Domestic,0,0,0,0
S012263,2026-05-01,Control,Desktop,Email,International,0,0,0,0
S012264,2026-05-08,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012265,2026-05-24,Control,Mobile,Direct,Caribbean,1,0,0,0
S012266,2026-05-26,Treatment,Desktop,Organic Search,Domestic,1,0,0,0
S012267,2026-05-01,Control,Mobile,Direct,Domestic,0,0,0,0
S012268,2026-05-10,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S012269,2026-05-12,Control,Mobile,Paid Search,Domestic,0,0,0,0
S012270,2026-05-20,Treatment,Desktop,Organic Search,International,0,0,0,0
S012271,2026-05-06,Control,Mobile,Direct,Domestic,1,1,0,0
S012272,2026-05-09,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012273,2026-05-20,Control,Mobile,Direct,Caribbean,0,0,0,0
S012274,2026-05-11,Treatment,Mobile,Organic Search,Caribbean,0,0,0,0
S012275,2026-05-06,Control,Desktop,Email,Domestic,1,0,0,0
S012276,2026-05-03,Treatment,Mobile,Direct,Domestic,1,0,0,0
S012277,2026-05-12,Control,Desktop,Direct,Domestic,0,0,0,0
S012278,2026-05-23,Treatment,Mobile,Direct,International,1,1,0,0
S012279,2026-05-14,Control,Mobile,Organic Search,Domestic,1,1,1,377.93
S012280,2026-05-02,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012281,2026-05-01,Control,Mobile,Paid Search,Domestic,0,0,0,0
S012282,2026-05-15,Treatment,Desktop,Direct,Domestic,1,1,1,350.27
S012283,2026-05-20,Control,Mobile,Direct,Domestic,1,1,1,441.31
S012284,2026-05-21,Treatment,Desktop,Paid Search,Domestic,1,1,0,0
S012285,2026-05-14,Control,Mobile,Direct,International,1,1,1,213.78
S012286,2026-05-13,Treatment,Mobile,Organic Search,International,0,0,0,0
S012287,2026-05-12,Control,Desktop,Email,Domestic,1,1,0,0
S012288,2026-05-25,Treatment,Tablet,Organic Search,Domestic,0,0,0,0
S012289,2026-05-17,Control,Desktop,Email,Domestic,0,0,0,0
S012290,2026-05-24,Treatment,Mobile,Paid Search,Caribbean,1,1,1,348.11
S012291,2026-05-18,Control,Mobile,Paid Search,Domestic,0,0,0,0
S012292,2026-05-25,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S012293,2026-05-17,Control,Desktop,Direct,Domestic,1,0,0,0
S012294,2026-05-24,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S012295,2026-05-02,Control,Tablet,Organic Search,Domestic,0,0,0,0
S012296,2026-05-14,Treatment,Mobile,Email,International,1,1,0,0
S012297,2026-05-02,Control,Tablet,Paid Search,Domestic,1,0,0,0
S012298,2026-05-06,Treatment,Desktop,Organic Search,Caribbean,0,0,0,0
S012299,2026-05-06,Control,Desktop,Direct,Domestic,1,1,0,0
S012300,2026-05-06,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S012301,2026-05-28,Control,Desktop,Paid Search,Domestic,1,0,0,0
S012302,2026-05-11,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S012303,2026-05-02,Control,Mobile,Paid Search,Domestic,0,0,0,0
S012304,2026-05-05,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S012305,2026-05-10,Control,Mobile,Email,Domestic,0,0,0,0
S012306,2026-05-16,Treatment,Mobile,Direct,Caribbean,0,0,0,0
S012307,2026-05-10,Control,Mobile,Direct,Domestic,0,0,0,0
S012308,2026-05-23,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012309,2026-05-08,Control,Desktop,Direct,Domestic,0,0,0,0
S012310,2026-05-15,Treatment,Mobile,Paid Search,Domestic,1,0,0,0
S012311,2026-05-14,Control,Desktop,Organic Search,Domestic,0,0,0,0
S012312,2026-05-12,Treatment,Desktop,Organic Search,International,1,1,0,0
S012313,2026-05-26,Control,Desktop,Organic Search,Domestic,1,1,0,0
S012314,2026-05-07,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012315,2026-05-14,Control,Mobile,Email,Caribbean,1,1,1,406.93
S012316,2026-05-27,Treatment,Mobile,Direct,Domestic,1,1,0,0
S012317,2026-05-11,Control,Mobile,Paid Search,Domestic,1,0,0,0
S012318,2026-05-08,Treatment,Desktop,Direct,Domestic,1,0,0,0
S012319,2026-05-01,Control,Desktop,Direct,Domestic,0,0,0,0
S012320,2026-05-06,Treatment,Mobile,Email,Caribbean,0,0,0,0
S012321,2026-05-09,Control,Mobile,Email,Domestic,1,1,0,0
S012322,2026-05-15,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012323,2026-05-02,Control,Mobile,Organic Search,Domestic,0,0,0,0
S012324,2026-05-03,Treatment,Desktop,Direct,Domestic,0,0,0,0
S012325,2026-05-10,Control,Desktop,Direct,Domestic,0,0,0,0
S012326,2026-05-04,Treatment,Desktop,Paid Search,Domestic,1,1,0,0
S012327,2026-05-12,Control,Desktop,Organic Search,Caribbean,0,0,0,0
S012328,2026-05-06,Treatment,Mobile,Paid Search,Caribbean,1,0,0,0
S012329,2026-05-04,Control,Mobile,Organic Search,Domestic,1,1,0,0
S012330,2026-05-21,Treatment,Mobile,Organic Search,Domestic,1,0,0,0
S012331,2026-05-06,Control,Desktop,Organic Search,Domestic,0,0,0,0
S012332,2026-05-01,Treatment,Mobile,Direct,Domestic,1,0,0,0
S012333,2026-05-04,Control,Mobile,Paid Search,Domestic,0,0,0,0
S012334,2026-05-16,Treatment,Mobile,Organic Search,International,0,0,0,0
S012335,2026-05-01,Control,Mobile,Organic Search,Domestic,1,1,1,347.2
S012336,2026-05-06,Treatment,Mobile,Direct,Caribbean,0,0,0,0
S012337,2026-05-09,Control,Mobile,Direct,International,0,0,0,0
S012338,2026-05-22,Treatment,Mobile,Direct,Caribbean,0,0,0,0
S012339,2026-05-25,Control,Desktop,Direct,Domestic,1,1,1,437.61
S012340,2026-05-01,Treatment,Tablet,Direct,International,1,0,0,0
S012341,2026-05-05,Control,Tablet,Organic Search,Domestic,1,0,0,0
S012342,2026-05-27,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S012343,2026-05-25,Control,Desktop,Direct,Domestic,1,1,1,335.21
S012344,2026-05-12,Treatment,Desktop,Direct,Domestic,1,0,0,0
S012345,2026-05-18,Control,Desktop,Organic Search,Domestic,1,0,0,0
S012346,2026-05-08,Treatment,Desktop,Paid Search,Domestic,1,0,0,0
S012347,2026-05-15,Control,Mobile,Organic Search,Domestic,1,0,0,0
S012348,2026-05-14,Treatment,Mobile,Direct,Domestic,1,0,0,0
S012349,2026-05-04,Control,Desktop,Direct,International,0,0,0,0
S012350,2026-05-22,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S012351,2026-05-22,Control,Desktop,Direct,Domestic,1,0,0,0
S012352,2026-05-27,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S012353,2026-05-06,Control,Mobile,Direct,Caribbean,1,0,0,0
S012354,2026-05-04,Treatment,Mobile,Email,Domestic,1,1,1,331.38
S012355,2026-05-22,Control,Desktop,Direct,Domestic,1,1,0,0
S012356,2026-05-04,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012357,2026-05-27,Control,Mobile,Direct,Domestic,1,0,0,0
S012358,2026-05-02,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S012359,2026-05-20,Control,Mobile,Direct,Domestic,0,0,0,0
S012360,2026-05-15,Treatment,Mobile,Organic Search,International,1,0,0,0
S012361,2026-05-04,Control,Desktop,Paid Search,Caribbean,0,0,0,0
S012362,2026-05-17,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S012363,2026-05-26,Control,Tablet,Direct,Caribbean,0,0,0,0
S012364,2026-05-15,Treatment,Tablet,Direct,Caribbean,1,0,0,0
S012365,2026-05-03,Control,Tablet,Direct,Caribbean,1,1,0,0
S012366,2026-05-17,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S012367,2026-05-03,Control,Mobile,Direct,International,0,0,0,0
S012368,2026-05-06,Treatment,Mobile,Paid Search,Domestic,1,0,0,0
S012369,2026-05-01,Control,Mobile,Direct,Domestic,0,0,0,0
S012370,2026-05-13,Treatment,Mobile,Paid Search,Caribbean,1,0,0,0
S012371,2026-05-03,Control,Mobile,Email,Caribbean,1,1,1,304.86
S012372,2026-05-06,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012373,2026-05-27,Control,Desktop,Organic Search,Caribbean,0,0,0,0
S012374,2026-05-19,Treatment,Mobile,Email,International,0,0,0,0
S012375,2026-05-27,Control,Desktop,Organic Search,International,0,0,0,0
S012376,2026-05-18,Treatment,Desktop,Direct,Caribbean,0,0,0,0
S012377,2026-05-03,Control,Mobile,Paid Search,Domestic,1,0,0,0
S012378,2026-05-26,Treatment,Mobile,Direct,International,1,0,0,0
S012379,2026-05-04,Control,Mobile,Direct,Domestic,1,0,0,0
S012380,2026-05-19,Treatment,Desktop,Paid Search,Domestic,1,0,0,0
S012381,2026-05-17,Control,Mobile,Organic Search,Domestic,1,1,0,0
S012382,2026-05-18,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S012383,2026-05-28,Control,Mobile,Direct,Domestic,1,1,1,181.79
S012384,2026-05-05,Treatment,Mobile,Paid Search,Caribbean,1,1,0,0
S012385,2026-05-02,Control,Desktop,Organic Search,Domestic,0,0,0,0
S012386,2026-05-02,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012387,2026-05-15,Control,Mobile,Direct,Domestic,1,0,0,0
S012388,2026-05-04,Treatment,Mobile,Direct,Domestic,1,1,0,0
S012389,2026-05-23,Control,Mobile,Organic Search,Domestic,1,1,0,0
S012390,2026-05-20,Treatment,Mobile,Email,Domestic,1,1,0,0
S012391,2026-05-11,Control,Mobile,Paid Search,Caribbean,0,0,0,0
S012392,2026-05-08,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S012393,2026-05-01,Control,Mobile,Direct,Domestic,0,0,0,0
S012394,2026-05-24,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S012395,2026-05-28,Control,Desktop,Email,Domestic,0,0,0,0
S012396,2026-05-23,Treatment,Mobile,Direct,Domestic,0,0,0,0
S012397,2026-05-16,Control,Mobile,Direct,Domestic,1,1,0,0
S012398,2026-05-19,Treatment,Mobile,Direct,Domestic,1,1,0,0
S012399,2026-05-27,Control,Mobile,Paid Search,Caribbean,0,0,0,0
S012400,2026-05-16,Treatment,Desktop,Email,Domestic,1,1,0,0
